-3.836645186940544905e-01 6.180128271888399860e-01 4.329964629567958911e-01 -4.372689872639670683e-01 -9.848794758116727888e-01 -2.796819786623830351e-01 4.549410105441535901e-01 -3.377987740214907220e-01 1.691037797118777053e-01 8.680243637480866692e-02 -1.232723651305130286e+00 -9.367429463487018937e-02 -9.853175563435365714e-01 1.674316917264056237e-01 1.358434173797376854e+00 2.530615696910123447e-01 8.171354829536465747e-01 2.055754492959534219e-01 -5.807302399835746476e-01 4.653857099217768578e-01 -5.392418453213999596e-01 -1.013058308337397406e+00 2.138575599551787998e-01 -1.070431891204978586e-01 -1.033639214761997271e+00 -9.629414791630984405e-02 -1.000719367671065507e+00 1.559548382191595639e+00 1.727603123533939244e-01 -3.899396474010855679e-02 1.981437055998403959e-02 5.972666700222080127e-01 2.858100894819465831e-01 -8.114284686610176989e-01 9.148514559797271684e-02 -3.298787309508859344e-01 8.040542901387593977e-01 -1.116598058171915236e-01 -1.886643530673830782e-01 -4.008623790158287181e-01 -4.903972142292137848e-01 -9.278809839366969348e-01 -7.499786749225201277e-01 3.548663543497573292e-01 -2.540699689082678292e-01 -1.130916902680207947e+00 -9.445945138810888375e-01 1.797002244364213630e-01 9.761577212132137582e-01 8.575703870138664531e-01
-3.400862504988076962e-01 6.097590513927605427e-01 3.281056143127383806e-01 -4.180708473674389358e-01 -9.334094209434214973e-01 -3.049194628591936906e-01 3.578976479659629062e-01 -2.589501341233506615e-01 1.633735633393242903e-01 -3.757289585185963343e-02 -1.165583359708575850e+00 -1.313114273404196453e-01 -9.625894043520381027e-01 1.926340449622014062e-01 1.350653095730102171e+00 2.503842334152256988e-01 7.245319468538780061e-01 1.856120326476840832e-01 -6.159122639875057592e-01 4.595773209855731345e-01 -4.675867011332330847e-01 -9.358268977374601949e-01 1.561741365077830568e-01 -5.445895288715602023e-02 -8.778716733066536104e-01 -7.896927885111160172e-02 -9.462213010812382530e-01 1.421064582360048512e+00 1.320738365379555690e-01 -1.394608722640422183e-01 -2.397538270136564953e-02 5.524765211179510915e-01 3.000220363535158197e-01 -7.367751154306365624e-01 1.828068214506790023e-01 -2.649669785224298968e-01 8.095545568757887001e-01 -1.483357266914677730e-01 -1.878581315319463041e-01 -3.271515104590117518e-01 -4.982331743405466473e-01 -8.312267406806591596e-01 -6.859513725511273696e-01 3.383507666049523910e-01 -2.408071833876505585e-01 -1.044360266511704216e+00 -8.630118754540487824e-01 1.431394187146962371e-01 9.549023528142182027e-01 8.284070213860413867e-01
-3.807739225399400240e-01 6.015296768135595107e-01 3.917138776020598900e-01 -4.675852264788370460e-01 -1.064473451345379962e+00 -2.401675977450009880e-01 4.319733719388709758e-01 -3.498933867481228699e-01 2.130026679424504854e-01 9.477821957699852917e-02 -1.228797720394945170e+00 -1.082677065688742724e-01 -1.039521047723873215e+00 2.150623042838544219e-01 1.389118721349607899e+00 2.709791476062269888e-01 8.271073722910650128e-01 2.083528095026582205e-01 -5.927211154624419942e-01 5.104044027889269586e-01 -4.952089762757369562e-01 -1.065711097598069479e+00 1.996744218268509952e-01 -6.222022268186441080e-02 -1.099523198732345053e+00 -7.533765931827705875e-02 -1.030908196480743388e+00 1.629613133841575134e+00 1.592787302376993397e-01 -7.143823735533409713e-02 1.379789103977417035e-04 6.114642029475569895e-01 2.949903328252609369e-01 -7.864744618241694685e-01 9.702911842767296402e-02 -3.262750770384222898e-01 8.182311476692839536e-01 -1.481884127107313820e-01 -1.768096654331661188e-01 -4.230714523828481011e-01 -5.145199861978487776e-01 -9.149584101212288045e-01 -7.322856916543091232e-01 3.401961388168140976e-01 -2.058284836534010342e-01 -1.130226014293604697e+00 -9.585671897739221903e-01 1.822208100300305167e-01 1.006293420187654331e+00 8.746611012341704017e-01
-4.301142569380535519e-01 5.773917565475311653e-01 3.912652410200442854e-01 -5.171907816686586168e-01 -9.686992519970998305e-01 -2.102371091980717033e-01 4.719641815262083928e-01 -3.783282042546749491e-01 1.113700333353149635e-01 1.160058253129324646e-01 -1.174936806614291784e+00 -7.084813787800831042e-02 -9.364734878347183988e-01 1.200732799158252123e-01 1.211825292431108370e+00 2.054169917643185461e-01 7.089829554736014616e-01 1.940279289663992268e-01 -5.029552478086553036e-01 4.647873303929949684e-01 -3.978658701831176980e-01 -9.710376029227655303e-01 2.151613025948917735e-01 -1.279716393901283999e-01 -1.120758262480008982e+00 -5.417496761597702382e-02 -9.744346947604818343e-01 1.484398909076220852e+00 1.239211911975109243e-01 -6.647605999279552341e-03 -1.074535006012910382e-03 5.307485314114287478e-01 2.729662572567727041e-01 -7.901274546101377805e-01 7.680315161537124014e-02 -3.325175064199129560e-01 6.966258035031945850e-01 -1.142933617392281054e-01 -1.720566327865382106e-01 -3.647405182730167894e-01 -4.414501897356756244e-01 -8.381037680085654529e-01 -6.599575349828287196e-01 2.641313088029117462e-01 -2.288259323137786239e-01 -1.062856381009527285e+00 -8.648586889387543941e-01 1.950530932531011896e-01 9.821799603935891243e-01 8.189696648598289164e-01
-2.699846284923646533e-01 5.319126081864202771e-01 2.937780078062958711e-01 -3.284411554286411628e-01 -8.026314659001523300e-01 -3.146139603734345869e-01 2.947667673812381928e-01 -2.299714521732693917e-01 1.578744369906246447e-01 -6.005342421149609949e-02 -1.001587079197120644e+00 -1.118845499019485018e-01 -8.294871545248198030e-01 2.052508576765443571e-01 1.200543523401854440e+00 2.275314232584644270e-01 6.707140144367769174e-01 1.634695175766177622e-01 -5.021330588617054502e-01 4.075591937043918089e-01 -4.419615371368627033e-01 -8.265332285545364810e-01 9.329529370396937027e-02 -7.438750468052481371e-03 -7.706743658874051217e-01 -6.212786795661703887e-02 -8.165913748827342555e-01 1.254600678018054083e+00 1.113441423425472754e-01 -1.474531223064908247e-01 -3.816229726604920824e-02 4.593752272024293482e-01 2.454273938482395001e-01 -6.150684841846185691e-01 1.433710046529274584e-01 -2.491974079597656100e-01 7.376359984990303875e-01 -1.743483472201200202e-01 -1.373835725540614727e-01 -2.874494578321852845e-01 -4.625878856636124192e-01 -7.570731431462919270e-01 -6.102030873342234596e-01 2.896568428202099255e-01 -2.317845700249283880e-01 -9.626329831217641519e-01 -7.502570431925218442e-01 1.020340635702559340e-01 8.289743502588310387e-01 7.000112802973985637e-01
-3.814923426458410316e-01 6.429713821322979861e-01 4.016710705541201576e-01 -4.717554575535450878e-01 -1.038743242043407511e+00 -3.022100431329166059e-01 4.026181340994524072e-01 -3.365954149744170287e-01 1.593521250885698848e-01 2.956776602984969096e-02 -1.307585471271686117e+00 -1.444550868765752394e-01 -1.053484523671448070e+00 2.127065312817751352e-01 1.422780749663562938e+00 2.850577390876050110e-01 8.434914235490854617e-01 2.069314977772538644e-01 -6.417636774127400967e-01 5.076511460089869754e-01 -5.224946763829110274e-01 -1.101718321547644708e+00 2.108089764127285826e-01 -5.760980077484815359e-02 -1.051188062970664028e+00 -8.229552649932411756e-02 -1.024149686374664858e+00 1.599043825905609006e+00 1.120853832661187904e-01 -8.193885354076681227e-02 7.269524524243965377e-03 6.231470312428746272e-01 2.999135251182994955e-01 -7.620284063213608183e-01 1.471490912168377241e-01 -3.354262893000919399e-01 8.257298585333641139e-01 -1.360241880941777393e-01 -1.761849494850674103e-01 -3.715129588647477776e-01 -5.308447997119398742e-01 -9.498048028664558551e-01 -7.142996077837987512e-01 3.270822657492820640e-01 -2.643867295490032743e-01 -1.147125966888495663e+00 -9.545080374641433663e-01 1.523656935434934967e-01 1.047077782109664623e+00 9.123758160884832824e-01
-4.934299576656760444e-01 6.592591824802318534e-01 4.476687741129664611e-01 -5.592881047385563908e-01 -1.078104926708090439e+00 -2.546696080038006738e-01 4.661610231900152890e-01 -4.125099281623074710e-01 1.754000191126103558e-01 1.149641679177228898e-01 -1.320809885121291938e+00 -1.048565025470111073e-01 -1.097503922125048215e+00 1.384586645757504841e-01 1.410141895840928195e+00 2.327348879460854891e-01 8.284662770465552883e-01 2.362645628125938924e-01 -6.073127902143541368e-01 5.149871207641024684e-01 -5.013362681206816607e-01 -1.116524339563906842e+00 2.226110032689269380e-01 -1.335652745982786049e-01 -1.229859376949230976e+00 -8.226433658586694564e-02 -1.081851163666939231e+00 1.728126956467150865e+00 1.374844155912685606e-01 -1.421891907870022342e-02 2.372193292808087717e-02 6.061806292121613149e-01 3.366896627562360189e-01 -8.587346094946388675e-01 3.460572317400339298e-02 -3.309166788901211631e-01 7.868364049791392034e-01 -1.284687641246979317e-01 -1.950090819096427230e-01 -4.046692205243611618e-01 -4.613459822870314975e-01 -9.658808069003801400e-01 -7.647196333335507523e-01 3.062599586774216731e-01 -2.755109717935985691e-01 -1.202525540806928639e+00 -9.970994697246776672e-01 1.934382515650296674e-01 1.077011358235014038e+00 9.116421638884906198e-01
-3.758472552762245344e-01 6.245907921000480867e-01 3.964166656060698068e-01 -4.557439196046228491e-01 -1.032632944159553423e+00 -3.333973784109250937e-01 3.624773924226731836e-01 -3.045647181821095617e-01 1.786660016118983563e-01 -5.188491355551961941e-03 -1.249372402805641435e+00 -1.375047906015996191e-01 -1.015668368603862337e+00 2.341855363210881280e-01 1.457340266683544661e+00 2.824228012149179734e-01 8.176920005425618587e-01 1.933298382400587545e-01 -6.477127883946516285e-01 4.800785030617568672e-01 -5.156986938735751425e-01 -1.043103111539575467e+00 1.683673855364286875e-01 -5.096330205785576384e-02 -9.842700384861799989e-01 -6.632083864612890733e-02 -1.004792242481892472e+00 1.537563754341879640e+00 1.447215457494828439e-01 -1.244248180709497248e-01 -3.209961429137300759e-02 5.957367627618019856e-01 2.717290133911297034e-01 -7.941315462471686404e-01 1.641770963230374802e-01 -3.617569397791027819e-01 8.335402760520553844e-01 -1.855806541245031416e-01 -1.540641288540959275e-01 -3.776477219272161290e-01 -5.207194920840334529e-01 -9.310061306472304787e-01 -7.515130740832003386e-01 3.228324209123391575e-01 -2.713684246939634948e-01 -1.166213629590481471e+00 -9.312341396444311359e-01 1.469324771435303878e-01 1.064153277017388710e+00 9.082486893499730485e-01
-3.558603887612253880e-01 5.793778656818334705e-01 3.697443118791031158e-01 -4.115601067968700510e-01 -9.804701759795813043e-01 -2.867775641313541901e-01 3.908508564627422577e-01 -2.811322872307099319e-01 1.671730757271611967e-01 -1.293875797263445600e-02 -1.192715038670136840e+00 -1.073179249646742800e-01 -9.564292338272776250e-01 1.973860617243006765e-01 1.367302275996232996e+00 2.655686140508553006e-01 7.636367779434537484e-01 1.898687531498975123e-01 -5.598919017388269692e-01 4.889161359705909149e-01 -4.618400966183948131e-01 -9.427098193844424268e-01 1.145700631905085115e-01 -4.919416956087117182e-02 -9.357747636383768608e-01 -6.628862080039722715e-02 -9.222959836030085734e-01 1.404817376517221605e+00 1.268827837951077564e-01 -1.144681558623770884e-01 -4.849352015876286746e-03 5.214625046836094402e-01 3.047566201250319073e-01 -7.145686668843806988e-01 1.204396901361218658e-01 -3.027999373388882698e-01 7.941631853809916208e-01 -1.449318413733251265e-01 -1.562393563098295468e-01 -3.554794316522274511e-01 -4.876169210873068094e-01 -8.784727341052491756e-01 -6.908723928939534131e-01 3.215626972194352562e-01 -2.260216387135819127e-01 -1.066725928296341053e+00 -8.624304002408362813e-01 1.065103402580040853e-01 9.467936662179871066e-01 8.234633675108765649e-01
-3.545564742882598708e-01 6.724425753910390213e-01 3.469020345681991246e-01 -4.583034473796551711e-01 -1.033920243723850163e+00 -3.256521953444307949e-01 3.918563490957490125e-01 -3.254209837982025011e-01 1.796518322775351173e-01 -7.415296377875116307e-02 -1.303549709586364180e+00 -1.617133980692660178e-01 -1.105260770892598554e+00 2.715238710664686916e-01 1.552386300973511046e+00 2.972065634843625292e-01 8.429129596909216149e-01 2.065364208228324672e-01 -7.104235572160740864e-01 5.404169636155751189e-01 -5.306163906249774520e-01 -1.052731878212399774e+00 1.083628409466208115e-01 -2.865202899585775342e-02 -9.609131886058728256e-01 -7.859326227130500331e-02 -1.041721673238400259e+00 1.594990839269675220e+00 1.639926303150628650e-01 -1.566241548605527834e-01 -3.153004330734669042e-02 5.993431617140394518e-01 3.148288473961308731e-01 -8.147613062764234027e-01 2.234488594573507680e-01 -3.457888303292603882e-01 9.443452694938345715e-01 -1.719038068544288533e-01 -1.686860857345947595e-01 -3.944781089664848306e-01 -5.865218056762629972e-01 -9.639783714252163627e-01 -7.632931833346321415e-01 3.920522550641797332e-01 -2.748658175417001970e-01 -1.206670570403814535e+00 -1.007029524462173864e+00 1.082170160288178778e-01 1.060446997822754645e+00 9.096001983896999654e-01
